id,uf,name,lat,lon,is_capital
3148756,MG,Pedra Bonita,-20.5203,-42.33,false
3148806,MG,Pedra do Anta,-20.597222,-42.713611,false
3148905,MG,Pedra do Indaiá,-20.258333,-45.208611,false
3149002,MG,Pedra Dourada,-20.830556,-42.154167,false
3149101,MG,Pedralva,-22.242777,-45.465833,false
3149150,MG,Pedras de Maria da Cruz,-15.605833,-44.391944,false
3149200,MG,Pedrinópolis,-19.2275,-47.461944,false
3149309,MG,Pedro Leopoldo,-19.617778,-44.043055,false
3149408,MG,Pedro Teixeira,-21.712699,-43.745746,false
3149507,MG,Pequeri,-21.834166,-43.120278,false
3149606,MG,Pequi,-19.632223,-44.659167,false
3149705,MG,Perdigão,,,false
3149804,MG,Perdizes,,,false
3149903,MG,Perdões,-21.090833,-45.091389,false
3149952,MG,Periquito,,,false
3150000,MG,Pescador,-18.356667,-41.5975,false
3150109,MG,Piau,-21.509444,-43.3225,false
3150158,MG,Piedade de Caratinga,-19.7586,-42.0742,false
3150208,MG,Piedade de Ponte Nova,-20.245833,-42.734166,false
3150307,MG,Piedade do Rio Grande,-21.468611,-44.196111,false
3150406,MG,Piedade dos Gerais,-20.471111,-44.226945,false
3150505,MG,Pimenta,-20.483889,-45.798333,false
3150539,MG,Pingo-d'Água,,,false
3150570,MG,Pintópolis,-16.057205,-45.14017,false
3150604,MG,Piracema,,,false
3150703,MG,Pirajuba,-19.906667,-48.700556,false
3150802,MG,Piranga,,,false
3150901,MG,Piranguçu,-22.528056,-45.495277,false
3151008,MG,Piranguinho,-22.402778,-45.5339358,false
3151107,MG,Pirapetinga,,,false
3151206,MG,Pirapora,,,false
3151305,MG,Piraúba,-21.276945,-43.025834,false
3151404,MG,Pitangui,-19.682223,-44.890555,false
3151503,MG,Piumhi,,,false
3151602,MG,Planura,-20.137777,-48.701944,false
3151701,MG,Poço Fundo,,,false
3151800,MG,Poços de Caldas,-21.7897833,-46.5603624,false
3151909,MG,Pocrane,-19.619445,-41.636666,false
3152006,MG,Pompéu,-19.218611,-45.002778,false
3152105,MG,Ponte Nova,-20.4163875,-42.9088927,false
3152131,MG,Ponto Chique,-16.6314,-45.0647,false
3152170,MG,Ponto dos Volantes,-16.7528,-41.5033,false
3152204,MG,Porteirinha,-15.742777,-43.028056,false
3152303,MG,Porto Firme,-20.672778,-43.084444,false
3152402,MG,Poté,-17.806944,-41.788889,false
3152501,MG,Pouso Alegre,-22.2344,-45.9328,false
3152600,MG,Pouso Alto,-22.193889,-44.972778,false
3152709,MG,Prados,-21.0575,-44.079445,false
3152808,MG,Prata,,,false
3152907,MG,Pratápolis,-20.744722,-46.861111,false
3153004,MG,Pratinha,-19.751111,-46.378056,false
3153103,MG,Presidente Bernardes,,,false
3153202,MG,Presidente Juscelino,,,false
3153301,MG,Presidente Kubitschek,-18.614167,-43.561667,false
3153400,MG,Presidente Olegário,,,false
3153509,MG,Alto Jequitibá,-20.423611,-41.966111,false
3153608,MG,Prudente de Morais,-19.4825,-44.155556,false
3153707,MG,Quartel Geral,-19.273056,-45.557222,false
3153806,MG,Queluzito,,,false
3153905,MG,Raposos,-19.967223,-43.804167,false
3154002,MG,Raul Soares,-20.102222,-42.451944,false
3154101,MG,Recreio,,,false
3154150,MG,Reduto,-20.2453,-41.9833,false
3154200,MG,Resende Costa,-20.921945,-44.237777,false
3154309,MG,Resplendor,-19.325278,-41.255556,false
3154408,MG,Ressaquinha,-21.063056,-43.762778,false
3154457,MG,Riachinho,,,false
3154507,MG,Riacho dos Machados,-16.006667,-43.049166,false
3154606,MG,Ribeirão das Neves,,,false
3154705,MG,Ribeirão Vermelho,-21.190555,-45.061111,false
3154804,MG,Rio Acima,-20.0875,-43.789166,false
3154903,MG,Rio Casca,-20.225834,-42.651389,false
3155009,MG,Rio Doce,,,false
3155108,MG,Rio do Prado,-16.609167,-40.569167,false
3155207,MG,Rio Espera,-20.855556,-43.474167,false
3155306,MG,Rio Manso,-20.265278,-44.308056,false
3155405,MG,Rio Novo,,,false
3155504,MG,Rio Paranaíba,-19.1936058,-46.2472333,false
3155603,MG,Rio Pardo de Minas,-15.61,-42.539722,false
3155702,MG,Rio Piracicaba,-19.928889,-43.173889,false
3155801,MG,Rio Pomba,,,false
3155900,MG,Rio Preto,,,false
3156007,MG,Rio Vermelho,,,false
3156106,MG,Ritápolis,-21.026389,-44.318611,false
3156205,MG,Rochedo de Minas,-21.629445,-43.019445,false
3156304,MG,Rodeiro,,,false
3156403,MG,Romaria,-18.8825,-47.583889,false
3156452,MG,Rosário da Limeira,,,false
3156502,MG,Rubelita,-16.4075,-42.262222,false
3156601,MG,Rubim,-16.371945,-40.540277,false
3156700,MG,Sabará,-19.889166,-43.806389,false
3156809,MG,Sabinópolis,-18.665833,-43.083056,false
3156908,MG,Sacramento,,,false
3157005,MG,Salinas,-16.17,-42.290833,false
3157104,MG,Salto da Divisa,,,false
3157203,MG,Santa Bárbara,,,false
3157252,MG,Santa Bárbara do Leste,-19.978334,-42.140555,false
3157278,MG,Santa Bárbara do Monte Verde,-21.9592,-43.7022,false
3157302,MG,Santa Bárbara do Tugúrio,-21.245833,-43.559444,false
3157336,MG,Santa Cruz de Minas,,,false
3157377,MG,Santa Cruz de Salinas,-16.0981,-41.7453,false
3157401,MG,Santa Cruz do Escalvado,-20.236111,-42.813611,false
3157500,MG,Santa Efigênia de Minas,-18.827223,-42.438889,false
3157609,MG,Santa Fé de Minas,-16.690277,-45.414444,false
3157658,MG,Santa Helena de Minas,,,false
3157708,MG,Santa Juliana,,,false
3157807,MG,Santa Luzia,-19.7702,-43.8506,false
3157906,MG,Santa Margarida,,,false
3158003,MG,Santa Maria de Itabira,-19.45,-43.112222,false
3158102,MG,Santa Maria do Salto,-16.248055,-40.148611,false
3158201,MG,Santa Maria do Suaçuí,-18.19,-42.413889,false
3158300,MG,Santana da Vargem,-21.25,-45.506389,false
3158409,MG,Santana de Cataguases,-21.287222,-42.556944,false
3158508,MG,Santana de Pirapama,-19.0075,-44.040833,false
3158607,MG,Santana do Deserto,-21.95,-43.166667,false
3158706,MG,Santana do Garambéu,-21.601389,-44.104167,false
3158805,MG,Santana do Jacaré,-20.904545,-45.12069,false
3158904,MG,Santana do Manhuaçu,-20.1075,-41.925556,false
3158953,MG,Santana do Paraíso,-19.364167,-42.549722,false
3159001,MG,Santana do Riacho,-19.168611,-43.714444,false
3159100,MG,Santana dos Montes,-20.788055,-43.691389,false
3159209,MG,Santa Rita de Caldas,-22.028889,-46.336944,false
3159308,MG,Santa Rita de Jacutinga,,,false
3159357,MG,Santa Rita de Minas,-19.874723,-42.132223,false
3159407,MG,Santa Rita de Ibitipoca,,,false
3159506,MG,Santa Rita do Itueto,-19.358611,-41.378889,false
3159605,MG,Santa Rita do Sapucaí,-22.2493343,-45.7071422,false
3159704,MG,Santa Rosa da Serra,-19.529723,-45.965833,false
3159803,MG,Santa Vitória,-18.838611,-50.121667,false
3159902,MG,Santo Antônio do Amparo,-20.946389,-44.918611,false
3160009,MG,Santo Antônio do Aventureiro,,,false
3160108,MG,Santo Antônio do Grama,-20.314444,-42.608611,false
3160207,MG,Santo Antônio do Itambé,-18.465556,-43.307222,false
3160306,MG,Santo Antônio do Jacinto,-16.533611,-40.176111,false
3160405,MG,Santo Antônio do Monte,-20.086944,-45.290555,false
3160454,MG,Santo Antônio do Retiro,-15.34,-42.6244,false
3160504,MG,Santo Antônio do Rio Abaixo,-19.228056,-43.253611,false
3160603,MG,Santo Hipólito,-18.306111,-44.218889,false
3160702,MG,Santos Dumont,,,false
3160801,MG,São Bento Abade,-21.581667,-45.075834,false
3160900,MG,São Brás do Suaçuí,,,false
3160959,MG,São Domingos das Dores,-19.5269,-42.0114,false
3161007,MG,São Domingos do Prata,,,false
3161056,MG,São Félix de Minas,-18.5906,-41.4861,false
3161106,MG,São Francisco,,,false
3161205,MG,São Francisco de Paula,,,false
3161304,MG,São Francisco de Sales,,,false
3161403,MG,São Francisco do Glória,-20.789166,-42.267778,false
3161502,MG,São Geraldo,,,false
3161601,MG,São Geraldo da Piedade,-18.844444,-42.287777,false
3161650,MG,São Geraldo do Baixio,-18.9169,-41.3597,false
3161700,MG,São Gonçalo do Abaeté,-18.338333,-45.833333,false
3161809,MG,São Gonçalo do Pará,-19.982778,-44.859167,false
3161908,MG,São Gonçalo do Rio Abaixo,-19.825278,-43.361944,false
3162005,MG,São Gonçalo do Sapucaí,,,false
3162104,MG,São Gotardo,-19.311111,-46.049166,false
3162203,MG,São João Batista do Glória,-20.6413912,-46.5052866,false
3162252,MG,São João da Lagoa,-16.8528,-44.3458,false
3162302,MG,São João da Mata,-21.930278,-45.928889,false
3162401,MG,São João da Ponte,-15.928611,-44.008333,false
3162450,MG,São João das Missões,-14.8817,-44.0825,false
3162500,MG,São João del Rei,,,false
3162559,MG,São João do Manhuaçu,-20.394166,-42.151111,false
3162575,MG,São João do Manteninha,-18.721945,-41.16,false
3162609,MG,São João do Oriente,-19.338611,-42.157778,false
3162658,MG,São João do Pacuí,-16.5314,-44.5128,false
3162708,MG,São João do Paraíso,,,false
3162807,MG,São João Evangelista,-18.547777,-42.763611,false
3162906,MG,São João Nepomuceno,-21.540277,-43.010278,false
3162922,MG,São Joaquim de Bicas,-20.0492,-44.2739,false
3162948,MG,São José da Barra,-20.7183,-46.3111,false
3162955,MG,São José da Lapa,-19.700278,-43.954722,false
3163003,MG,São José da Safira,,,false
3163102,MG,São José da Varginha,-19.709167,-44.556944,false
3163201,MG,São José do Alegre,-14.210745,-49.768033,false
3163300,MG,São José do Divino,,,false
3163409,MG,São José do Goiabal,-19.924723,-42.708889,false
3163508,MG,São José do Jacuri,,,false
3163607,MG,São José do Mantimento,-20.004722,-41.744722,false
3163706,MG,São Lourenço,,,false
3163805,MG,São Miguel do Anta,-20.707222,-42.718889,false
3163904,MG,São Pedro da União,-21.126667,-46.615278,false
3164001,MG,São Pedro dos Ferros,-20.170278,-42.524167,false
3164100,MG,São Pedro do Suaçuí,-18.365556,-42.602778,false
3164209,MG,São Romão,,,false
3164308,MG,São Roque de Minas,-20.245277,-46.365833,false
3164407,MG,São Sebastião da Bela Vista,-22.159167,-45.754167,false
3164431,MG,São Sebastião da Vargem Alegre,,,false
3164472,MG,São Sebastião do Anta,-19.4975,-41.9836,false
3164506,MG,São Sebastião do Maranhão,-18.083611,-42.571389,false
3164605,MG,São Sebastião do Oeste,-20.274723,-45.003611,false
3164704,MG,São Sebastião do Paraíso,-20.916945,-46.991389,false
3164803,MG,São Sebastião do Rio Preto,-19.292222,-43.174445,false
3164902,MG,São Sebastião do Rio Verde,-22.220324,-44.981961,false
3165008,MG,São Tiago,,,false
3165107,MG,São Tomás de Aquino,-20.784444,-47.098055,false
3165206,MG,São Thomé das Letras,,,false
3165305,MG,São Vicente de Minas,-21.703333,-44.443889,false
3165404,MG,Sapucaí-Mirim,,,false
3165503,MG,Sardoá,-18.783333,-42.365278,false
3165537,MG,Sarzedo,-20.0353,-44.1453,false
3165552,MG,Setubinha,-17.6006,-42.1622,false
3165560,MG,Sem-Peixe,,,false
3165578,MG,Senador Amaral,-22.5875,-46.176667,false
3165602,MG,Senador Cortes,-21.800556,-42.945555,false
3165701,MG,Senador Firmino,-20.916111,-43.100556,false
3165800,MG,Senador José Bento,-22.164444,-46.178889,false
3165909,MG,Senador Modestino Gonçalves,,,false
3166006,MG,Senhora de Oliveira,-20.793889,-43.344166,false
3166105,MG,Senhora do Porto,-18.891944,-43.083611,false
3166204,MG,Senhora dos Remédios,-21.028056,-43.582778,false
3166303,MG,Sericita,-20.473611,-42.481945,false
3166402,MG,Seritinga,-21.916176,-44.520432,false
3166501,MG,Serra Azul de Minas,-18.362222,-43.17,false
3166600,MG,Serra da Saudade,-19.438333,-45.795277,false
3166709,MG,Serra dos Aimorés,-17.7825,-40.247777,false
3166808,MG,Serra do Salitre,-19.111389,-46.689722,false
3166907,MG,Serrania,-21.548333,-46.039722,false
3166956,MG,Serranópolis de Minas,,,false
3167004,MG,Serranos,-21.890277,-44.509444,false
3167103,MG,Serro,-18.604444,-43.379445,false
3167202,MG,Sete Lagoas,,,false
3167301,MG,Silveirânia,-21.158611,-43.215556,false
3167400,MG,Silvianópolis,-22.029723,-45.835277,false
3167509,MG,Simão Pereira,,,false
3167608,MG,Simonésia,,,false
3167707,MG,Sobrália,,,false
3167806,MG,Soledade de Minas,,,false
3167905,MG,Tabuleiro,-21.358889,-43.247222,false
3168002,MG,Taiobeiras,-15.808056,-42.232778,false
3168051,MG,Taparuba,-19.7586,-41.6156,false
3168101,MG,Tapira,,,false
3168200,MG,Tapiraí,,,false
3168309,MG,Taquaraçu de Minas,-19.669445,-43.687777,false
3168408,MG,Tarumirim,-19.281389,-42.006111,false
3168507,MG,Teixeiras,-20.651667,-42.856111,false
3168606,MG,Teófilo Otoni,-17.857778,-41.506111,false
3168705,MG,Timóteo,-19.581667,-42.644444,false
3168804,MG,Tiradentes,,,false
3168903,MG,Tiros,-19.003889,-45.963611,false
3169000,MG,Tocantins,,,false
3169059,MG,Tocos do Moji,-22.3706,-46.0953,false
3169109,MG,Toledo,,,false
3169208,MG,Tombos,-20.910556,-42.026389,false
3169307,MG,Três Corações,-21.696666,-45.253333,false
3169356,MG,Três Marias,,,false
3169406,MG,Três Pontas,-21.3669499,-45.5125017,false
3169505,MG,Tumiritinga,-18.977223,-41.6475,false
3169604,MG,Tupaciguara,-18.592777,-48.704444,false
3169703,MG,Turmalina,,,false
3169802,MG,Turvolândia,-21.875556,-45.786944,false
3169901,MG,Ubá,-21.12,-42.942777,false
3170008,MG,Ubaí,-16.285555,-44.779167,false
3170057,MG,Ubaporanga,-19.635555,-42.105556,false
3170107,MG,Uberaba,-19.7511,-47.9368,false
3170206,MG,Uberlândia,-18.9188889,-48.276945,false
3170305,MG,Umburatiba,-17.254722,-40.573056,false
3170404,MG,Unaí,-16.3579,-46.906,false
3170438,MG,União de Minas,,,false
3170479,MG,Uruana de Minas,-16.0628,-46.2556,false
3170503,MG,Urucânia,-20.350833,-42.739444,false
3170529,MG,Urucuia,-16.132223,-45.743055,false
3170578,MG,Vargem Alegre,,,false
3170602,MG,Vargem Bonita,,,false
3170651,MG,Vargem Grande do Rio Pardo,-15.4033,-42.3081,false
3170701,MG,Varginha,-21.5561,-45.4345,false
3170750,MG,Varjão de Minas,,,false
3170800,MG,Várzea da Palma,-17.598333,-44.730556,false
3170909,MG,Varzelândia,-15.701667,-44.027223,false
3171006,MG,Vazante,,,false
3171030,MG,Verdelândia,,,false
3171071,MG,Veredinha,,,false
3171105,MG,Veríssimo,-19.663889,-48.308889,false
3171154,MG,Vermelho Novo,,,false
3171204,MG,Vespasiano,-19.692222,-43.923611,false
3171303,MG,Viçosa,,,false
3171402,MG,Vieiras,-20.865556,-42.243889,false
3171501,MG,Mathias Lobato,-18.590035,-41.916564,false
3171600,MG,Virgem da Lapa,-16.804444,-42.343611,false
3171709,MG,Virgínia,-22.333333,-45.091666,false
3171808,MG,Virginópolis,-18.822223,-42.703333,false
3171907,MG,Virgolândia,-18.476111,-42.306111,false
3172004,MG,Visconde do Rio Branco,-21.01,-42.840833,false
3172103,MG,Volta Grande,,,false
3172202,MG,Wenceslau Braz,,,false
3200102,ES,Afonso Cláudio,-20.1361,-41.1136,false
3200136,ES,Águia Branca,-19.0035,-40.7474,false
3200169,ES,Água Doce do Norte,-18.5324,-40.986,false
3200201,ES,Alegre,-20.759,-41.5307,false
3200300,ES,Alfredo Chaves,-20.6054,-40.7463,false
3200359,ES,Alto Rio Novo,-19.0567,-41.0009,false
3200409,ES,Anchieta,-20.8058,-40.6455,false
3200508,ES,Apiacá,-21.1684,-41.5338,false
3200607,ES,Aracruz,-19.824,-40.2726,false
3200706,ES,Atilio Vivacqua,-20.9172,-41.2096,false
3200805,ES,Baixo Guandu,-19.5684,-40.9949,false
3200904,ES,Barra de São Francisco,-18.7904,-40.9081,false
3201001,ES,Boa Esperança,-18.60667,-40.4056,false
3201100,ES,Bom Jesus do Norte,-21.1222,-41.6712,false
3201159,ES,Brejetuba,-20.2606,-41.3549,false
3201209,ES,Cachoeiro de Itapemirim,-20.8683,-41.1397,false
3201308,ES,Cariacica,-20.30289,-40.3964,false
3201407,ES,Castelo,-20.6298,-41.2172,false
3201506,ES,Colatina,-19.5495,-40.6251,false
3201605,ES,Conceição da Barra,-18.6777,-39.8578,false
3201704,ES,Conceição do Castelo,-20.3801,-41.337,false
3201803,ES,Divino de São Lourenço,-20.6203,-41.6838,false
3201902,ES,Domingos Martins,-20.3638,-40.6576,false
3202009,ES,Dores do Rio Preto,-20.6893,-41.8482,false
3202108,ES,Ecoporanga,-18.4271,-40.9625,false
3202207,ES,Fundão,-19.9319,-40.4034,false
3202256,ES,Governador Lindenberg,-19.265,-40.5568,false
3202306,ES,Guaçuí,-20.7727,-41.6751,false
3202405,ES,Guarapari,-20.6592,-40.4858,false
3202454,ES,Ibatiba,-20.2657,-41.5994,false
3202504,ES,Ibiraçu,-19.8592,-40.4458,false
3202553,ES,Ibitirama,-20.5394,-41.6647,false
3202603,ES,Iconha,-20.7935,-40.8109,false
3202652,ES,Irupi,-20.3554,-41.6411,false
3202702,ES,Itaguaçu,-19.8015,-40.8565,false
3202801,ES,Itapemirim,-21.0106,-40.8351,false
3202900,ES,Itarana,-19.8707,-40.875,false
3203007,ES,Iúna,-20.3427,-41.536,false
3203056,ES,Jaguaré,-18.9029,-40.0712,false
3203106,ES,Jerônimo Monteiro,-20.7871,-41.3874,false
3203130,ES,João Neiva,-19.7563,-40.3848,false
3203163,ES,Laranja da Terra,-19.8991,-41.0539,false
3203205,ES,Linhares,-19.3983,-40.0654,false
3203304,ES,Mantenópolis,-18.865,-41.1208,false
3203320,ES,Marataízes,-21.0469,-40.8305,false
3203346,ES,Marechal Floriano,-20.4178,-40.6823,false
3203353,ES,Marilândia,-19.4118,-40.5444,false
3203403,ES,Mimoso do Sul,-21.067,-41.3696,false
3203502,ES,Montanha,-18.1251,-40.3623,false
3203601,ES,Mucurici,-18.0803,-40.5648,false
3203700,ES,Muniz Freire,-20.4649,-41.4153,false
3203809,ES,Muqui,-20.956,-41.3531,false
3203908,ES,Nova Venécia,-18.7061,-40.3971,false
3204005,ES,Pancas,-19.2279,-40.8512,false
3204054,ES,Pedro Canário,-18.0534,-40.1575,false
3204104,ES,Pinheiros,-18.4068,-40.2238,false
3204203,ES,Piúma,-20.8374,-40.7275,false
3204252,ES,Ponto Belo,-18.1318,-40.5431,false
3204302,ES,Presidente Kennedy,-21.1014,-41.0552,false
3204351,ES,Rio Bananal,-19.2629,-40.3339,false
3204401,ES,Rio Novo do Sul,-20.8641,-40.9384,false
3204500,ES,Santa Leopoldina,-20.0986,-40.5385,false
3204559,ES,Santa Maria de Jetibá,-20.0498,-40.7422,false
3204609,ES,Santa Teresa,-19.9497,-40.6059,false
3204658,ES,São Domingos do Norte,-19.1368,-40.6227,false
3204708,ES,São Gabriel da Palha,-19.0117,-40.5354,false
3204807,ES,São José do Calçado,-21.0346,-41.6586,false
3204906,ES,São Mateus,-18.7153,-39.8487,false
3204955,ES,São Roque do Canaã,-19.7381,-40.6559,false
3205002,ES,Serra,-20.1291,-40.3026,false
3205010,ES,Sooretama,-19.1901,-40.1006,false
3205036,ES,Vargem Alta,-20.6742,-41.0106,false
3205069,ES,Venda Nova do Imigrante,-20.3345,-41.1348,false
3205101,ES,Viana,-20.3944,-40.506,false
3205150,ES,Vila Pavão,-18.6115,-40.6102,false
3205176,ES,Vila Valério,-18.9911,-40.3862,false
3205200,ES,Vila Velha,-20.3628,-40.2989,false
3205309,ES,Vitória,-20.2833,-40.3078,true
3300100,RJ,Angra dos Reis,-23.0045,-44.2981,false
3300159,RJ,Aperibé,-21.6211928,-42.1028167,false
3300209,RJ,Araruama,-22.8751,-42.3413,false
3300225,RJ,Areal,-22.2314922,-43.1056264,false
3300233,RJ,Armação dos Búzios,-22.7465665,-41.8821098,false
3300258,RJ,Arraial do Cabo,-22.9663395,-42.027575,false
3300308,RJ,Barra do Piraí,-22.4703422,-43.8263236,false
3300407,RJ,Barra Mansa,-22.5351,-44.1667,false
3300456,RJ,Belford Roxo,-22.7637,-43.4001,false
3300506,RJ,Bom Jardim,-22.1515328,-42.4186683,false
3300605,RJ,Bom Jesus do Itabapoana,-21.1341025,-41.680095,false
3300704,RJ,Cabo Frio,-22.88,-42.0509,false
3300803,RJ,Cachoeiras de Macacu,-22.4626861,-42.6534414,false
3300902,RJ,Cambuci,-21.5749919,-41.9107833,false
3300936,RJ,Carapebus,-22.1868969,-41.6611283,false
3300951,RJ,Comendador Levy Gasparian,-22.028685,-43.204655,false
3301009,RJ,Campos dos Goytacazes,-21.7552,-41.32696,false
3301108,RJ,Cantagalo,-21.9811325,-42.3682522,false
3301157,RJ,Cardoso Moreira,-21.4894916,-41.6152776,false
3301207,RJ,Carmo,-21.9342464,-42.609155,false
3301306,RJ,Casimiro de Abreu,-22.4809932,-42.2039976,false
3301405,RJ,Conceição de Macabu,-22.0849986,-41.8679947,false
3301504,RJ,Cordeiro,-22.0287681,-42.3607442,false
3301603,RJ,Duas Barras,-22.0522519,-42.5194705,false
3301702,RJ,Duque de Caxias,-22.7867,-43.3096,false
3301801,RJ,Engenheiro Paulo de Frontin,-22.5504556,-43.6783403,false
3301850,RJ,Guapimirim,-22.5266308,-42.9790687,false
3301876,RJ,Iguaba Grande,-22.8387262,-42.2287256,false
3301900,RJ,Itaboraí,-22.7554207,-42.8983121,false
3302007,RJ,Itaguaí,-22.8629597,-43.775322,false
3302056,RJ,Italva,-21.4214056,-41.6907956,false
3302106,RJ,Itaocara,-21.6785994,-42.0824536,false
3302205,RJ,Itaperuna,-21.2048,-41.88801,false
3302254,RJ,Itatiaia,-22.4955278,-44.5633108,false
3302270,RJ,Japeri,-22.6427642,-43.6533831,false
3302304,RJ,Laje do Muriaé,-21.2061875,-42.1226489,false
3302403,RJ,Macaé,-22.3712958,-41.7866922,false
3302452,RJ,Macuco,-21.9844244,-42.2527236,false
3302502,RJ,Magé,-22.6604221,-43.0426162,false
3302601,RJ,Mangaratiba,-22.9600193,-44.04111,false
3302700,RJ,Maricá,-22.9190616,-42.8191271,false
3302809,RJ,Mendes,-22.5268469,-43.7331075,false
3302858,RJ,Mesquita,-22.7831,-43.4292,false
3302908,RJ,Miguel Pereira,-22.4539417,-43.4691978,false
3303005,RJ,Miracema,-21.4121364,-42.1974108,false
3303104,RJ,Natividade,-21.0423664,-41.9729411,false
3303203,RJ,Nilópolis,-22.8080114,-43.4138222,false
3303302,RJ,Niterói,-22.8832371,-43.1154552,false
3303401,RJ,Nova Friburgo,,,false
3303500,RJ,Nova Iguaçu,-22.7592175,-43.4508728,false
3303609,RJ,Paracambi,-22.6105189,-43.7092014,false
3303708,RJ,Paraíba do Sul,-22.1616267,-43.2926469,false
3303807,RJ,Paraty,-23.2221123,-44.7174701,false
3303856,RJ,Paty do Alferes,-22.4290544,-43.4191456,false
3303906,RJ,Petrópolis,-22.519963,-43.192613,false
3303955,RJ,Pinheiral,-22.5129436,-44.001435,false
3304003,RJ,Piraí,-22.6287489,-43.8981758,false
3304102,RJ,Porciúncula,-20.9627278,-42.0405703,false
3304110,RJ,Porto Real,-22.4199811,-44.2899861,false
3304128,RJ,Quatis,-22.4066444,-44.2577453,false
3304144,RJ,Queimados,-22.7158,-43.5555,false
3304151,RJ,Quissamã,-22.107205,-41.4723411,false
3304201,RJ,Resende,-22.4719,-44.4509,false
3304300,RJ,Rio Bonito,-22.7108378,-42.6271864,false
3304409,RJ,Rio Claro,-22.7229997,-44.1359986,false
3304508,RJ,Rio das Flores,-22.1683478,-43.5858689,false
3304524,RJ,Rio das Ostras,-22.5267435,-41.9445188,false
3304557,RJ,Rio de Janeiro,-22.9112163,-43.2093781,true
3304607,RJ,Santa Maria Madalena,-21.95494,-42.0076056,false
3304706,RJ,Santo Antônio de Pádua,-21.5389992,-42.1799978,false
3304755,RJ,São Francisco de Itabapoana,-21.4703014,-41.1187397,false
3304805,RJ,São Fidélis,-21.6459797,-41.7469617,false
3304904,RJ,São Gonçalo,-22.8219014,-43.0309252,false
3305000,RJ,São João da Barra,-21.6402303,-41.0509464,false
3305109,RJ,São João de Meriti,-22.8043744,-43.3724125,false
3305133,RJ,São José de Ubá,-21.3578264,-41.9431972,false
3305158,RJ,São José do Vale do Rio Preto,-22.1509994,-42.9239986,false
3305208,RJ,São Pedro da Aldeia,-22.8385567,-42.1028042,false
3305307,RJ,São Sebastião do Alto,-21.9568272,-42.134815,false
3305406,RJ,Sapucaia,-21.9946569,-42.9137975,false
3305505,RJ,Saquarema,-22.9272292,-42.5091608,false
3305554,RJ,Seropédica,-22.743958,-43.6990067,false
3305604,RJ,Silva Jardim,-22.6505673,-42.3918717,false
3305703,RJ,Sumidouro,-22.0495619,-42.6746519,false
3305752,RJ,Tanguá,-22.736579,-42.7211825,false
3305802,RJ,Teresópolis,-22.4164578,-42.975194,false
3305901,RJ,Trajano de Morais,-22.0630936,-42.0664108,false
3306008,RJ,Três Rios,-22.1167133,-43.2092069,false
3306107,RJ,Valença,-22.2461028,-43.6996917,false
3306156,RJ,Varre-Sai,-20.9308869,-41.8685772,false
3306206,RJ,Vassouras,-22.4040394,-43.6633853,false
3306305,RJ,Volta Redonda,-22.5233,-44.1044,false
3500105,SP,Adamantina,-21.682012,-51.073695,false
3500204,SP,Adolfo,-21.232494,-49.645128,false
3500303,SP,Aguaí,-3.748757,-39.500808,false
3500402,SP,Águas da Prata,-21.931935,-46.717622,false
3500501,SP,Águas de Lindóia,-22.476667,-46.633333,false
3500550,SP,Águas de Santa Bárbara,-22.881186,-49.242133,false
3500600,SP,Águas de São Pedro,-22.597749,-47.873395,false
3500709,SP,Agudos,-22.469433,-48.98632,false
3500758,SP,Alambari,-23.550338,-47.897971,false
3500808,SP,Alfredo Marcondes,-21.9527,-51.413956,false
3500907,SP,Altair,-20.524207,-49.057073,false
3501004,SP,Altinópolis,-21.021364,-47.3712,false
3501103,SP,Alto Alegre,,,false
3501152,SP,Alumínio,,,false
3501202,SP,Álvares Florence,-20.320341,-49.914126,false
3501301,SP,Álvares Machado,-22.076415,-51.47224,false
3501400,SP,Álvaro de Carvalho,-22.084132,-49.719044,false
3501509,SP,Alvinlândia,-22.443481,-49.762323,false
3501608,SP,Americana,-22.7389,-47.3317,false
3501707,SP,Américo Brasiliense,-21.7328593,-48.108342,false
3501806,SP,Américo de Campos,-20.298476,-49.735904,false
3501905,SP,Amparo,,,false
3502002,SP,Analândia,-22.128917,-47.661939,false
3502101,SP,Andradina,-20.894761,-51.378568,false
3502200,SP,Angatuba,-23.491733,-48.413872,false
3502309,SP,Anhembi,-22.792959,-48.133595,false
3502408,SP,Anhumas,,,false
3502507,SP,Aparecida,,,false
3502606,SP,Aparecida d'Oeste,,,false
3502705,SP,Apiaí,-24.510819,-48.844271,false
3502754,SP,Araçariguama,-23.438611,-47.061389,false
3502804,SP,Araçatuba,-21.2076479,-50.4401061,false
3502903,SP,Araçoiaba da Serra,-23.502901,-47.616605,false
3503000,SP,Aramina,-20.088152,-47.787251,false
3503109,SP,Arandu,-23.138559,-49.048661,false
3503158,SP,Arapeí,-22.671744,-44.444127,false
3503208,SP,Araraquara,-21.79600459,-48.174705,false
3503307,SP,Araras,-22.3569,-47.3842,false
3503356,SP,Arco-Íris,-21.772797,-50.466018,false
3503406,SP,Arealva,-22.031026,-48.913511,false
3503505,SP,Areias,,,false
3503604,SP,Areiópolis,-22.667216,-48.668052,false
3503703,SP,Ariranha,-21.18716,-48.790418,false
3503802,SP,Artur Nogueira,-22.572737,-47.172679,false
3503901,SP,Arujá,-23.396476,-46.319983,false
